==========================================
SLURM_JOB_ID = 7602528
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN_no_res.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN_no_res.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN_no_res.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
Epoch [28/100], Training Loss: 0.3546, Training Accuracy: 96.65%, Test Accuracy: 88.89%
Epoch [29/100], Training Loss: 0.3519, Training Accuracy: 96.84%, Test Accuracy: 88.89%
Epoch [30/100], Training Loss: 0.3516, Training Accuracy: 96.78%, Test Accuracy: 88.89%
Epoch [31/100], Training Loss: 0.3515, Training Accuracy: 96.72%, Test Accuracy: 88.89%
Epoch [32/100], Training Loss: 0.3494, Training Accuracy: 96.91%, Test Accuracy: 89.14%
Epoch [33/100], Training Loss: 0.3481, Training Accuracy: 97.03%, Test Accuracy: 88.64%
Epoch [34/100], Training Loss: 0.3475, Training Accuracy: 96.72%, Test Accuracy: 88.89%
Epoch [35/100], Training Loss: 0.3442, Training Accuracy: 97.54%, Test Accuracy: 89.14%
Epoch [36/100], Training Loss: 0.3456, Training Accuracy: 96.91%, Test Accuracy: 89.39%
Epoch [37/100], Training Loss: 0.3453, Training Accuracy: 97.41%, Test Accuracy: 90.15%
Epoch [38/100], Training Loss: 0.3424, Training Accuracy: 97.66%, Test Accuracy: 87.88%
Epoch [39/100], Training Loss: 0.3431, Training Accuracy: 97.41%, Test Accuracy: 89.39%
Epoch [40/100], Training Loss: 0.3412, Training Accuracy: 97.47%, Test Accuracy: 89.65%
Epoch [41/100], Training Loss: 0.3401, Training Accuracy: 97.66%, Test Accuracy: 88.89%
Epoch [42/100], Training Loss: 0.3403, Training Accuracy: 97.79%, Test Accuracy: 89.14%
Epoch [43/100], Training Loss: 0.3392, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [44/100], Training Loss: 0.3386, Training Accuracy: 97.85%, Test Accuracy: 88.64%
Epoch [45/100], Training Loss: 0.3387, Training Accuracy: 97.92%, Test Accuracy: 89.90%
Epoch [46/100], Training Loss: 0.3369, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [47/100], Training Loss: 0.3377, Training Accuracy: 97.85%, Test Accuracy: 89.39%
Epoch [48/100], Training Loss: 0.3367, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [49/100], Training Loss: 0.3377, Training Accuracy: 97.98%, Test Accuracy: 89.14%
Epoch [50/100], Training Loss: 0.3361, Training Accuracy: 97.98%, Test Accuracy: 89.39%
Epoch [51/100], Training Loss: 0.3365, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [52/100], Training Loss: 0.3354, Training Accuracy: 97.98%, Test Accuracy: 88.64%
Epoch [53/100], Training Loss: 0.3368, Training Accuracy: 97.98%, Test Accuracy: 89.14%
Epoch [54/100], Training Loss: 0.3355, Training Accuracy: 97.98%, Test Accuracy: 89.39%
Epoch [55/100], Training Loss: 0.3379, Training Accuracy: 97.85%, Test Accuracy: 89.39%
Epoch [56/100], Training Loss: 0.3344, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [57/100], Training Loss: 0.3348, Training Accuracy: 98.17%, Test Accuracy: 89.65%
Epoch [58/100], Training Loss: 0.3352, Training Accuracy: 97.98%, Test Accuracy: 89.39%
Epoch [59/100], Training Loss: 0.3342, Training Accuracy: 98.04%, Test Accuracy: 89.39%
Epoch [60/100], Training Loss: 0.3351, Training Accuracy: 98.11%, Test Accuracy: 88.64%
Epoch [61/100], Training Loss: 0.3338, Training Accuracy: 98.17%, Test Accuracy: 88.38%
Epoch [62/100], Training Loss: 0.3336, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [63/100], Training Loss: 0.3337, Training Accuracy: 98.23%, Test Accuracy: 88.89%
Epoch [64/100], Training Loss: 0.3340, Training Accuracy: 98.17%, Test Accuracy: 89.39%
Epoch [65/100], Training Loss: 0.3345, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [66/100], Training Loss: 0.3343, Training Accuracy: 98.17%, Test Accuracy: 88.64%
Epoch [67/100], Training Loss: 0.3336, Training Accuracy: 98.04%, Test Accuracy: 88.89%
Epoch [68/100], Training Loss: 0.3337, Training Accuracy: 98.04%, Test Accuracy: 88.89%
Epoch [69/100], Training Loss: 0.3328, Training Accuracy: 98.30%, Test Accuracy: 89.14%
Epoch [70/100], Training Loss: 0.3332, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [71/100], Training Loss: 0.3334, Training Accuracy: 98.17%, Test Accuracy: 88.64%
Epoch [72/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [73/100], Training Loss: 0.3334, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [74/100], Training Loss: 0.3329, Training Accuracy: 98.30%, Test Accuracy: 88.89%
Epoch [75/100], Training Loss: 0.3329, Training Accuracy: 98.04%, Test Accuracy: 89.14%
Epoch [76/100], Training Loss: 0.3334, Training Accuracy: 98.11%, Test Accuracy: 88.89%
Epoch [77/100], Training Loss: 0.3325, Training Accuracy: 98.17%, Test Accuracy: 88.64%
Epoch [78/100], Training Loss: 0.3331, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [79/100], Training Loss: 0.3333, Training Accuracy: 98.11%, Test Accuracy: 88.64%
Epoch [80/100], Training Loss: 0.3340, Training Accuracy: 97.98%, Test Accuracy: 88.64%
Epoch [81/100], Training Loss: 0.3331, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [82/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [83/100], Training Loss: 0.3328, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [84/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [85/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [86/100], Training Loss: 0.3325, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [87/100], Training Loss: 0.3334, Training Accuracy: 98.04%, Test Accuracy: 88.64%
Epoch [88/100], Training Loss: 0.3331, Training Accuracy: 98.04%, Test Accuracy: 88.89%
Epoch [89/100], Training Loss: 0.3331, Training Accuracy: 98.11%, Test Accuracy: 88.89%
Epoch [90/100], Training Loss: 0.3328, Training Accuracy: 98.11%, Test Accuracy: 88.89%
Epoch [91/100], Training Loss: 0.3324, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [92/100], Training Loss: 0.3327, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [93/100], Training Loss: 0.3326, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [94/100], Training Loss: 0.3326, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [95/100], Training Loss: 0.3323, Training Accuracy: 98.23%, Test Accuracy: 88.64%
Epoch [96/100], Training Loss: 0.3332, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Epoch [97/100], Training Loss: 0.3326, Training Accuracy: 98.11%, Test Accuracy: 88.89%
Epoch [98/100], Training Loss: 0.3326, Training Accuracy: 98.17%, Test Accuracy: 89.39%
Epoch [99/100], Training Loss: 0.3339, Training Accuracy: 98.04%, Test Accuracy: 89.14%
Epoch [100/100], Training Loss: 0.3327, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Finished Training
Final Evaluation: Precision: 0.8942, Recall: 0.8914, F1 Score: 0.8918, Accuracy: 0.8914
Fold 4/5
Epoch [1/100], Training Loss: 0.6886, Training Accuracy: 53.72%, Test Accuracy: 59.09%
Epoch [2/100], Training Loss: 0.6752, Training Accuracy: 56.19%, Test Accuracy: 59.09%
Epoch [3/100], Training Loss: 0.6563, Training Accuracy: 62.25%, Test Accuracy: 74.75%
Epoch [4/100], Training Loss: 0.6310, Training Accuracy: 73.93%, Test Accuracy: 80.05%
Epoch [5/100], Training Loss: 0.6005, Training Accuracy: 77.15%, Test Accuracy: 80.81%
Epoch [6/100], Training Loss: 0.5692, Training Accuracy: 79.99%, Test Accuracy: 81.06%
Epoch [7/100], Training Loss: 0.5376, Training Accuracy: 83.02%, Test Accuracy: 82.32%
Epoch [8/100], Training Loss: 0.5110, Training Accuracy: 83.96%, Test Accuracy: 84.09%
Epoch [9/100], Training Loss: 0.4898, Training Accuracy: 85.67%, Test Accuracy: 85.86%
Epoch [10/100], Training Loss: 0.4683, Training Accuracy: 86.81%, Test Accuracy: 86.62%
Epoch [11/100], Training Loss: 0.4526, Training Accuracy: 88.07%, Test Accuracy: 86.62%
Epoch [12/100], Training Loss: 0.4430, Training Accuracy: 89.02%, Test Accuracy: 87.88%
Epoch [13/100], Training Loss: 0.4316, Training Accuracy: 89.71%, Test Accuracy: 88.13%
Epoch [14/100], Training Loss: 0.4187, Training Accuracy: 90.91%, Test Accuracy: 88.64%
Epoch [15/100], Training Loss: 0.4144, Training Accuracy: 92.17%, Test Accuracy: 88.89%
Epoch [16/100], Training Loss: 0.4082, Training Accuracy: 91.67%, Test Accuracy: 89.14%
Epoch [17/100], Training Loss: 0.3988, Training Accuracy: 92.68%, Test Accuracy: 88.64%
Epoch [18/100], Training Loss: 0.3924, Training Accuracy: 93.56%, Test Accuracy: 89.14%
Epoch [19/100], Training Loss: 0.3896, Training Accuracy: 93.43%, Test Accuracy: 89.39%
Epoch [20/100], Training Loss: 0.3842, Training Accuracy: 93.69%, Test Accuracy: 88.64%
Epoch [21/100], Training Loss: 0.3804, Training Accuracy: 94.51%, Test Accuracy: 89.39%
Epoch [22/100], Training Loss: 0.3749, Training Accuracy: 94.89%, Test Accuracy: 89.14%
Epoch [23/100], Training Loss: 0.3729, Training Accuracy: 94.95%, Test Accuracy: 89.14%
Epoch [24/100], Training Loss: 0.3726, Training Accuracy: 94.82%, Test Accuracy: 88.89%
Epoch [25/100], Training Loss: 0.3687, Training Accuracy: 95.39%, Test Accuracy: 88.64%
Epoch [26/100], Training Loss: 0.3663, Training Accuracy: 95.71%, Test Accuracy: 89.39%
Epoch [27/100], Training Loss: 0.3614, Training Accuracy: 96.02%, Test Accuracy: 89.90%
Epoch [28/100], Training Loss: 0.3607, Training Accuracy: 96.09%, Test Accuracy: 89.65%
Epoch [29/100], Training Loss: 0.3598, Training Accuracy: 96.02%, Test Accuracy: 89.39%
Epoch [30/100], Training Loss: 0.3565, Training Accuracy: 96.28%, Test Accuracy: 89.65%
Epoch [31/100], Training Loss: 0.3556, Training Accuracy: 96.40%, Test Accuracy: 89.65%
Epoch [32/100], Training Loss: 0.3543, Training Accuracy: 96.46%, Test Accuracy: 90.15%
Epoch [33/100], Training Loss: 0.3553, Training Accuracy: 96.15%, Test Accuracy: 90.15%
Epoch [34/100], Training Loss: 0.3524, Training Accuracy: 96.65%, Test Accuracy: 89.90%
Epoch [35/100], Training Loss: 0.3514, Training Accuracy: 96.59%, Test Accuracy: 89.14%
Epoch [36/100], Training Loss: 0.3496, Training Accuracy: 96.84%, Test Accuracy: 88.89%
Epoch [37/100], Training Loss: 0.3492, Training Accuracy: 97.03%, Test Accuracy: 89.39%
Epoch [38/100], Training Loss: 0.3471, Training Accuracy: 97.10%, Test Accuracy: 89.39%
Epoch [39/100], Training Loss: 0.3477, Training Accuracy: 96.97%, Test Accuracy: 90.40%
Epoch [40/100], Training Loss: 0.3460, Training Accuracy: 97.10%, Test Accuracy: 90.40%
Epoch [41/100], Training Loss: 0.3468, Training Accuracy: 96.91%, Test Accuracy: 89.39%
Epoch [42/100], Training Loss: 0.3427, Training Accuracy: 97.35%, Test Accuracy: 89.39%
Epoch [43/100], Training Loss: 0.3433, Training Accuracy: 97.29%, Test Accuracy: 89.14%
Epoch [44/100], Training Loss: 0.3423, Training Accuracy: 97.60%, Test Accuracy: 88.38%
Epoch [45/100], Training Loss: 0.3406, Training Accuracy: 97.60%, Test Accuracy: 89.39%
Epoch [46/100], Training Loss: 0.3405, Training Accuracy: 97.73%, Test Accuracy: 90.15%
Epoch [47/100], Training Loss: 0.3390, Training Accuracy: 97.85%, Test Accuracy: 89.39%
Epoch [48/100], Training Loss: 0.3405, Training Accuracy: 97.60%, Test Accuracy: 89.39%
Epoch [49/100], Training Loss: 0.3382, Training Accuracy: 97.85%, Test Accuracy: 89.39%
Epoch [50/100], Training Loss: 0.3381, Training Accuracy: 97.85%, Test Accuracy: 89.39%
Epoch [51/100], Training Loss: 0.3375, Training Accuracy: 97.98%, Test Accuracy: 89.90%
Epoch [52/100], Training Loss: 0.3374, Training Accuracy: 97.92%, Test Accuracy: 89.14%
Epoch [53/100], Training Loss: 0.3370, Training Accuracy: 97.92%, Test Accuracy: 89.39%
Epoch [54/100], Training Loss: 0.3369, Training Accuracy: 97.85%, Test Accuracy: 89.39%
Epoch [55/100], Training Loss: 0.3361, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [56/100], Training Loss: 0.3367, Training Accuracy: 97.92%, Test Accuracy: 89.39%
Epoch [57/100], Training Loss: 0.3355, Training Accuracy: 98.04%, Test Accuracy: 89.39%
Epoch [58/100], Training Loss: 0.3367, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [59/100], Training Loss: 0.3362, Training Accuracy: 97.98%, Test Accuracy: 89.14%
Epoch [60/100], Training Loss: 0.3358, Training Accuracy: 97.92%, Test Accuracy: 89.39%
Epoch [61/100], Training Loss: 0.3345, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [62/100], Training Loss: 0.3354, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [63/100], Training Loss: 0.3361, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [64/100], Training Loss: 0.3348, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [65/100], Training Loss: 0.3346, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [66/100], Training Loss: 0.3345, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [67/100], Training Loss: 0.3340, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [68/100], Training Loss: 0.3346, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [69/100], Training Loss: 0.3341, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Epoch [70/100], Training Loss: 0.3331, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [71/100], Training Loss: 0.3336, Training Accuracy: 98.17%, Test Accuracy: 89.39%
Epoch [72/100], Training Loss: 0.3334, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [73/100], Training Loss: 0.3343, Training Accuracy: 97.98%, Test Accuracy: 89.14%
Epoch [74/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 89.39%
Epoch [75/100], Training Loss: 0.3334, Training Accuracy: 98.17%, Test Accuracy: 89.65%
Epoch [76/100], Training Loss: 0.3331, Training Accuracy: 98.17%, Test Accuracy: 89.90%
Epoch [77/100], Training Loss: 0.3336, Training Accuracy: 98.17%, Test Accuracy: 89.90%
Epoch [78/100], Training Loss: 0.3337, Training Accuracy: 98.11%, Test Accuracy: 89.14%
Epoch [79/100], Training Loss: 0.3335, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [80/100], Training Loss: 0.3331, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [81/100], Training Loss: 0.3334, Training Accuracy: 98.17%, Test Accuracy: 89.65%
Epoch [82/100], Training Loss: 0.3323, Training Accuracy: 98.23%, Test Accuracy: 89.39%
Epoch [83/100], Training Loss: 0.3326, Training Accuracy: 98.30%, Test Accuracy: 89.39%
Epoch [84/100], Training Loss: 0.3327, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [85/100], Training Loss: 0.3331, Training Accuracy: 98.17%, Test Accuracy: 89.65%
Epoch [86/100], Training Loss: 0.3329, Training Accuracy: 98.11%, Test Accuracy: 89.90%
Epoch [87/100], Training Loss: 0.3329, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [88/100], Training Loss: 0.3330, Training Accuracy: 98.17%, Test Accuracy: 89.39%
Epoch [89/100], Training Loss: 0.3328, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [90/100], Training Loss: 0.3328, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [91/100], Training Loss: 0.3331, Training Accuracy: 98.23%, Test Accuracy: 89.90%
Epoch [92/100], Training Loss: 0.3329, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [93/100], Training Loss: 0.3323, Training Accuracy: 98.23%, Test Accuracy: 89.90%
Epoch [94/100], Training Loss: 0.3327, Training Accuracy: 98.17%, Test Accuracy: 89.65%
Epoch [95/100], Training Loss: 0.3308, Training Accuracy: 98.30%, Test Accuracy: 89.65%
Epoch [96/100], Training Loss: 0.3326, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [97/100], Training Loss: 0.3314, Training Accuracy: 98.36%, Test Accuracy: 89.65%
Epoch [98/100], Training Loss: 0.3310, Training Accuracy: 98.36%, Test Accuracy: 89.39%
Epoch [99/100], Training Loss: 0.3305, Training Accuracy: 98.42%, Test Accuracy: 89.65%
Epoch [100/100], Training Loss: 0.3308, Training Accuracy: 98.36%, Test Accuracy: 89.65%
Finished Training
Final Evaluation: Precision: 0.8962, Recall: 0.8965, F1 Score: 0.8962, Accuracy: 0.8965
Fold 5/5
Epoch [1/100], Training Loss: 0.6954, Training Accuracy: 47.73%, Test Accuracy: 42.68%
Epoch [2/100], Training Loss: 0.6810, Training Accuracy: 64.77%, Test Accuracy: 73.74%
Epoch [3/100], Training Loss: 0.6627, Training Accuracy: 71.21%, Test Accuracy: 77.53%
Epoch [4/100], Training Loss: 0.6381, Training Accuracy: 75.32%, Test Accuracy: 79.55%
Epoch [5/100], Training Loss: 0.6032, Training Accuracy: 78.72%, Test Accuracy: 81.06%
Epoch [6/100], Training Loss: 0.5717, Training Accuracy: 79.55%, Test Accuracy: 81.57%
Epoch [7/100], Training Loss: 0.5351, Training Accuracy: 81.69%, Test Accuracy: 82.32%
Epoch [8/100], Training Loss: 0.5111, Training Accuracy: 84.15%, Test Accuracy: 85.10%
Epoch [9/100], Training Loss: 0.4855, Training Accuracy: 86.36%, Test Accuracy: 85.35%
Epoch [10/100], Training Loss: 0.4678, Training Accuracy: 86.74%, Test Accuracy: 86.87%
Epoch [11/100], Training Loss: 0.4450, Training Accuracy: 89.08%, Test Accuracy: 86.87%
Epoch [12/100], Training Loss: 0.4392, Training Accuracy: 89.02%, Test Accuracy: 87.37%
Epoch [13/100], Training Loss: 0.4241, Training Accuracy: 90.85%, Test Accuracy: 88.13%
Epoch [14/100], Training Loss: 0.4131, Training Accuracy: 91.67%, Test Accuracy: 88.64%
Epoch [15/100], Training Loss: 0.4052, Training Accuracy: 92.23%, Test Accuracy: 88.13%
Epoch [16/100], Training Loss: 0.3958, Training Accuracy: 93.12%, Test Accuracy: 88.89%
Epoch [17/100], Training Loss: 0.3911, Training Accuracy: 93.62%, Test Accuracy: 88.89%
Epoch [18/100], Training Loss: 0.3828, Training Accuracy: 94.19%, Test Accuracy: 89.39%
Epoch [19/100], Training Loss: 0.3790, Training Accuracy: 94.63%, Test Accuracy: 88.89%
Epoch [20/100], Training Loss: 0.3745, Training Accuracy: 94.82%, Test Accuracy: 89.65%
Epoch [21/100], Training Loss: 0.3721, Training Accuracy: 94.70%, Test Accuracy: 89.39%
Epoch [22/100], Training Loss: 0.3676, Training Accuracy: 95.90%, Test Accuracy: 88.64%
Epoch [23/100], Training Loss: 0.3645, Training Accuracy: 95.71%, Test Accuracy: 89.14%
Epoch [24/100], Training Loss: 0.3635, Training Accuracy: 95.64%, Test Accuracy: 89.14%
Epoch [25/100], Training Loss: 0.3610, Training Accuracy: 96.02%, Test Accuracy: 89.39%
Epoch [26/100], Training Loss: 0.3593, Training Accuracy: 96.46%, Test Accuracy: 88.89%
Epoch [27/100], Training Loss: 0.3572, Training Accuracy: 96.21%, Test Accuracy: 88.64%
Epoch [28/100], Training Loss: 0.3553, Training Accuracy: 96.46%, Test Accuracy: 89.39%
Epoch [29/100], Training Loss: 0.3529, Training Accuracy: 96.91%, Test Accuracy: 89.90%
Epoch [30/100], Training Loss: 0.3530, Training Accuracy: 96.72%, Test Accuracy: 89.39%
Epoch [31/100], Training Loss: 0.3500, Training Accuracy: 96.97%, Test Accuracy: 88.38%
Epoch [32/100], Training Loss: 0.3497, Training Accuracy: 96.97%, Test Accuracy: 89.14%
Epoch [33/100], Training Loss: 0.3499, Training Accuracy: 96.84%, Test Accuracy: 89.14%
Epoch [34/100], Training Loss: 0.3490, Training Accuracy: 96.97%, Test Accuracy: 89.90%
Epoch [35/100], Training Loss: 0.3480, Training Accuracy: 97.10%, Test Accuracy: 89.65%
Epoch [36/100], Training Loss: 0.3459, Training Accuracy: 97.29%, Test Accuracy: 89.65%
Epoch [37/100], Training Loss: 0.3456, Training Accuracy: 97.16%, Test Accuracy: 89.14%
Epoch [38/100], Training Loss: 0.3445, Training Accuracy: 97.29%, Test Accuracy: 89.39%
Epoch [39/100], Training Loss: 0.3426, Training Accuracy: 97.29%, Test Accuracy: 89.90%
Epoch [40/100], Training Loss: 0.3424, Training Accuracy: 97.47%, Test Accuracy: 89.90%
Epoch [41/100], Training Loss: 0.3426, Training Accuracy: 97.16%, Test Accuracy: 89.65%
Epoch [42/100], Training Loss: 0.3428, Training Accuracy: 97.35%, Test Accuracy: 89.90%
Epoch [43/100], Training Loss: 0.3419, Training Accuracy: 97.54%, Test Accuracy: 89.90%
Epoch [44/100], Training Loss: 0.3422, Training Accuracy: 97.35%, Test Accuracy: 89.65%
Epoch [45/100], Training Loss: 0.3414, Training Accuracy: 97.29%, Test Accuracy: 89.90%
Epoch [46/100], Training Loss: 0.3396, Training Accuracy: 97.35%, Test Accuracy: 89.65%
Epoch [47/100], Training Loss: 0.3372, Training Accuracy: 97.92%, Test Accuracy: 89.65%
Epoch [48/100], Training Loss: 0.3384, Training Accuracy: 97.66%, Test Accuracy: 89.90%
Epoch [49/100], Training Loss: 0.3370, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [50/100], Training Loss: 0.3379, Training Accuracy: 97.60%, Test Accuracy: 89.65%
Epoch [51/100], Training Loss: 0.3361, Training Accuracy: 97.98%, Test Accuracy: 89.65%
Epoch [52/100], Training Loss: 0.3356, Training Accuracy: 97.98%, Test Accuracy: 88.13%
Epoch [53/100], Training Loss: 0.3350, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [54/100], Training Loss: 0.3353, Training Accuracy: 98.04%, Test Accuracy: 89.90%
Epoch [55/100], Training Loss: 0.3361, Training Accuracy: 97.98%, Test Accuracy: 89.39%
Epoch [56/100], Training Loss: 0.3352, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [57/100], Training Loss: 0.3354, Training Accuracy: 98.11%, Test Accuracy: 89.65%
Epoch [58/100], Training Loss: 0.3347, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [59/100], Training Loss: 0.3335, Training Accuracy: 98.17%, Test Accuracy: 89.14%
Epoch [60/100], Training Loss: 0.3342, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [61/100], Training Loss: 0.3327, Training Accuracy: 98.11%, Test Accuracy: 89.39%
Epoch [62/100], Training Loss: 0.3326, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [63/100], Training Loss: 0.3334, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [64/100], Training Loss: 0.3346, Training Accuracy: 98.04%, Test Accuracy: 89.65%
Epoch [65/100], Training Loss: 0.3329, Training Accuracy: 98.17%, Test Accuracy: 89.90%
Epoch [66/100], Training Loss: 0.3321, Training Accuracy: 98.36%, Test Accuracy: 89.14%
Epoch [67/100], Training Loss: 0.3322, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [68/100], Training Loss: 0.3322, Training Accuracy: 98.23%, Test Accuracy: 88.64%
Epoch [69/100], Training Loss: 0.3323, Training Accuracy: 98.23%, Test Accuracy: 89.65%
Epoch [70/100], Training Loss: 0.3324, Training Accuracy: 98.23%, Test Accuracy: 89.39%
Epoch [71/100], Training Loss: 0.3301, Training Accuracy: 98.48%, Test Accuracy: 89.90%
Epoch [72/100], Training Loss: 0.3311, Training Accuracy: 98.36%, Test Accuracy: 89.90%
Epoch [73/100], Training Loss: 0.3316, Training Accuracy: 98.36%, Test Accuracy: 89.14%
Epoch [74/100], Training Loss: 0.3317, Training Accuracy: 98.23%, Test Accuracy: 88.64%
Epoch [75/100], Training Loss: 0.3322, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [76/100], Training Loss: 0.3313, Training Accuracy: 98.30%, Test Accuracy: 89.90%
Epoch [77/100], Training Loss: 0.3318, Training Accuracy: 98.17%, Test Accuracy: 88.89%
Epoch [78/100], Training Loss: 0.3310, Training Accuracy: 98.30%, Test Accuracy: 89.39%
Epoch [79/100], Training Loss: 0.3305, Training Accuracy: 98.36%, Test Accuracy: 89.39%
Epoch [80/100], Training Loss: 0.3310, Training Accuracy: 98.36%, Test Accuracy: 89.39%
Epoch [81/100], Training Loss: 0.3309, Training Accuracy: 98.42%, Test Accuracy: 89.14%
Epoch [82/100], Training Loss: 0.3308, Training Accuracy: 98.36%, Test Accuracy: 89.90%
